id	label	model
160687	Abusive	advanced-banglabert
854753	None	advanced-banglabert
256250	Abusive	advanced-banglabert
801382	None	advanced-banglabert
358092	None	advanced-banglabert
593155	None	advanced-banglabert
72962	None	advanced-banglabert
472051	None	advanced-banglabert
736544	None	advanced-banglabert
26584	None	advanced-banglabert
14123	Political Hate	advanced-banglabert
422940	Abusive	advanced-banglabert
530930	Sexism	advanced-banglabert
643961	None	advanced-banglabert
725166	None	advanced-banglabert
183565	None	advanced-banglabert
592528	None	advanced-banglabert
332661	None	advanced-banglabert
893187	None	advanced-banglabert
574249	None	advanced-banglabert
702233	Abusive	advanced-banglabert
332441	Abusive	advanced-banglabert
120948	Abusive	advanced-banglabert
303017	Political Hate	advanced-banglabert
6209	Abusive	advanced-banglabert
239068	None	advanced-banglabert
17716	None	advanced-banglabert
358382	None	advanced-banglabert
528149	Abusive	advanced-banglabert
154954	Sexism	advanced-banglabert
237442	Political Hate	advanced-banglabert
385586	None	advanced-banglabert
872714	None	advanced-banglabert
173242	Abusive	advanced-banglabert
357390	None	advanced-banglabert
399716	Religious Hate	advanced-banglabert
562599	Political Hate	advanced-banglabert
353085	Political Hate	advanced-banglabert
732405	None	advanced-banglabert
42984	None	advanced-banglabert
327956	None	advanced-banglabert
638917	Profane	advanced-banglabert
93540	None	advanced-banglabert
787421	Abusive	advanced-banglabert
504895	None	advanced-banglabert
291320	Political Hate	advanced-banglabert
406332	Abusive	advanced-banglabert
764894	None	advanced-banglabert
670548	None	advanced-banglabert
817559	None	advanced-banglabert
256795	None	advanced-banglabert
152630	None	advanced-banglabert
17630	None	advanced-banglabert
567139	None	advanced-banglabert
563824	Religious Hate	advanced-banglabert
139630	Political Hate	advanced-banglabert
322733	Abusive	advanced-banglabert
524979	Abusive	advanced-banglabert
52851	None	advanced-banglabert
449962	None	advanced-banglabert
521733	None	advanced-banglabert
820909	Abusive	advanced-banglabert
776132	Political Hate	advanced-banglabert
208816	Abusive	advanced-banglabert
168294	Profane	advanced-banglabert
186490	Political Hate	advanced-banglabert
34763	Political Hate	advanced-banglabert
890503	Political Hate	advanced-banglabert
730297	None	advanced-banglabert
267275	Abusive	advanced-banglabert
875303	None	advanced-banglabert
410510	None	advanced-banglabert
198288	None	advanced-banglabert
878523	Political Hate	advanced-banglabert
804090	None	advanced-banglabert
876050	None	advanced-banglabert
538825	None	advanced-banglabert
439504	Profane	advanced-banglabert
98661	Abusive	advanced-banglabert
50223	None	advanced-banglabert
882392	Profane	advanced-banglabert
31474	Abusive	advanced-banglabert
752145	None	advanced-banglabert
864075	Abusive	advanced-banglabert
459116	Abusive	advanced-banglabert
498640	None	advanced-banglabert
802864	Abusive	advanced-banglabert
295472	None	advanced-banglabert
934066	Abusive	advanced-banglabert
902880	None	advanced-banglabert
111465	Political Hate	advanced-banglabert
933484	Profane	advanced-banglabert
667357	None	advanced-banglabert
81463	None	advanced-banglabert
649992	None	advanced-banglabert
60065	Political Hate	advanced-banglabert
328916	Abusive	advanced-banglabert
304492	Abusive	advanced-banglabert
385489	None	advanced-banglabert
683209	None	advanced-banglabert
67622	None	advanced-banglabert
507528	Profane	advanced-banglabert
460125	None	advanced-banglabert
285627	Political Hate	advanced-banglabert
309055	None	advanced-banglabert
702822	Profane	advanced-banglabert
714655	None	advanced-banglabert
265922	None	advanced-banglabert
485097	None	advanced-banglabert
270514	None	advanced-banglabert
87760	Political Hate	advanced-banglabert
169601	None	advanced-banglabert
798353	None	advanced-banglabert
100120	Political Hate	advanced-banglabert
441410	Profane	advanced-banglabert
592756	Abusive	advanced-banglabert
90373	None	advanced-banglabert
664668	Political Hate	advanced-banglabert
122017	None	advanced-banglabert
544288	None	advanced-banglabert
499935	None	advanced-banglabert
192544	None	advanced-banglabert
173116	Abusive	advanced-banglabert
704684	Abusive	advanced-banglabert
845711	Abusive	advanced-banglabert
880642	None	advanced-banglabert
335733	Political Hate	advanced-banglabert
819142	None	advanced-banglabert
123199	None	advanced-banglabert
216638	None	advanced-banglabert
215582	Political Hate	advanced-banglabert
553211	None	advanced-banglabert
826034	None	advanced-banglabert
918589	None	advanced-banglabert
547320	Abusive	advanced-banglabert
266882	None	advanced-banglabert
750993	None	advanced-banglabert
653654	None	advanced-banglabert
890678	Profane	advanced-banglabert
381394	None	advanced-banglabert
356587	None	advanced-banglabert
590822	Political Hate	advanced-banglabert
166688	Profane	advanced-banglabert
230635	None	advanced-banglabert
55098	None	advanced-banglabert
617669	None	advanced-banglabert
180620	None	advanced-banglabert
187898	None	advanced-banglabert
371940	None	advanced-banglabert
181651	Political Hate	advanced-banglabert
147825	None	advanced-banglabert
438932	None	advanced-banglabert
63001	Abusive	advanced-banglabert
329086	None	advanced-banglabert
301069	None	advanced-banglabert
347294	None	advanced-banglabert
461037	None	advanced-banglabert
170607	None	advanced-banglabert
499607	None	advanced-banglabert
710744	Abusive	advanced-banglabert
240005	None	advanced-banglabert
424128	None	advanced-banglabert
779357	Political Hate	advanced-banglabert
845111	None	advanced-banglabert
676339	None	advanced-banglabert
290884	Abusive	advanced-banglabert
909302	None	advanced-banglabert
357977	None	advanced-banglabert
134372	Abusive	advanced-banglabert
659032	None	advanced-banglabert
545917	None	advanced-banglabert
95904	None	advanced-banglabert
627730	None	advanced-banglabert
560795	Abusive	advanced-banglabert
379566	None	advanced-banglabert
142362	None	advanced-banglabert
582295	Political Hate	advanced-banglabert
214358	None	advanced-banglabert
773834	None	advanced-banglabert
378204	Political Hate	advanced-banglabert
2503	Abusive	advanced-banglabert
66287	None	advanced-banglabert
497947	Abusive	advanced-banglabert
821205	None	advanced-banglabert
704887	None	advanced-banglabert
142605	None	advanced-banglabert
793597	Profane	advanced-banglabert
244475	Profane	advanced-banglabert
732424	None	advanced-banglabert
669456	Political Hate	advanced-banglabert
786746	Abusive	advanced-banglabert
260582	Political Hate	advanced-banglabert
669509	Abusive	advanced-banglabert
519827	Abusive	advanced-banglabert
204443	None	advanced-banglabert
583890	None	advanced-banglabert
637584	None	advanced-banglabert
24646	None	advanced-banglabert
280857	Profane	advanced-banglabert
446535	None	advanced-banglabert
687543	None	advanced-banglabert
237066	Political Hate	advanced-banglabert
912999	None	advanced-banglabert
194057	Political Hate	advanced-banglabert
146810	None	advanced-banglabert
442009	Abusive	advanced-banglabert
350875	Abusive	advanced-banglabert
721365	Abusive	advanced-banglabert
798776	Political Hate	advanced-banglabert
752086	None	advanced-banglabert
203	None	advanced-banglabert
798871	None	advanced-banglabert
903406	None	advanced-banglabert
447678	Abusive	advanced-banglabert
782699	None	advanced-banglabert
188831	None	advanced-banglabert
653198	None	advanced-banglabert
439858	Political Hate	advanced-banglabert
869461	None	advanced-banglabert
389095	Abusive	advanced-banglabert
378732	None	advanced-banglabert
906177	None	advanced-banglabert
309517	Abusive	advanced-banglabert
356240	None	advanced-banglabert
612238	Political Hate	advanced-banglabert
404551	Profane	advanced-banglabert
417818	Abusive	advanced-banglabert
626581	None	advanced-banglabert
839516	Abusive	advanced-banglabert
794748	None	advanced-banglabert
849980	None	advanced-banglabert
721487	Profane	advanced-banglabert
625949	Political Hate	advanced-banglabert
593733	Abusive	advanced-banglabert
853345	None	advanced-banglabert
434994	Political Hate	advanced-banglabert
439183	None	advanced-banglabert
688066	Abusive	advanced-banglabert
343290	None	advanced-banglabert
529720	Profane	advanced-banglabert
8435	Profane	advanced-banglabert
625145	None	advanced-banglabert
523883	Abusive	advanced-banglabert
871055	None	advanced-banglabert
1467	None	advanced-banglabert
414730	Abusive	advanced-banglabert
23986	Political Hate	advanced-banglabert
604006	None	advanced-banglabert
35914	Political Hate	advanced-banglabert
921548	Abusive	advanced-banglabert
600422	Political Hate	advanced-banglabert
820850	None	advanced-banglabert
172221	None	advanced-banglabert
151782	None	advanced-banglabert
729740	None	advanced-banglabert
795158	None	advanced-banglabert
89095	Political Hate	advanced-banglabert
871021	None	advanced-banglabert
410433	None	advanced-banglabert
259966	None	advanced-banglabert
622086	Political Hate	advanced-banglabert
757437	None	advanced-banglabert
834041	Abusive	advanced-banglabert
614182	None	advanced-banglabert
213978	None	advanced-banglabert
177775	None	advanced-banglabert
175096	None	advanced-banglabert
924491	None	advanced-banglabert
74708	Political Hate	advanced-banglabert
145454	None	advanced-banglabert
122063	None	advanced-banglabert
523490	None	advanced-banglabert
567534	None	advanced-banglabert
3766	Abusive	advanced-banglabert
898495	Profane	advanced-banglabert
215674	None	advanced-banglabert
12410	Religious Hate	advanced-banglabert
710245	None	advanced-banglabert
10063	None	advanced-banglabert
540310	None	advanced-banglabert
412055	None	advanced-banglabert
151874	None	advanced-banglabert
773973	Political Hate	advanced-banglabert
258469	Abusive	advanced-banglabert
336614	None	advanced-banglabert
881812	Abusive	advanced-banglabert
183470	Political Hate	advanced-banglabert
703445	None	advanced-banglabert
577195	Political Hate	advanced-banglabert
408421	None	advanced-banglabert
115868	None	advanced-banglabert
641646	None	advanced-banglabert
868822	Profane	advanced-banglabert
847093	Sexism	advanced-banglabert
564034	Political Hate	advanced-banglabert
257938	None	advanced-banglabert
106592	Profane	advanced-banglabert
792068	None	advanced-banglabert
555057	None	advanced-banglabert
390255	None	advanced-banglabert
245231	None	advanced-banglabert
475110	None	advanced-banglabert
413861	Abusive	advanced-banglabert
800883	Abusive	advanced-banglabert
685063	Profane	advanced-banglabert
65728	Political Hate	advanced-banglabert
933802	Abusive	advanced-banglabert
11690	None	advanced-banglabert
706579	None	advanced-banglabert
215276	None	advanced-banglabert
204169	None	advanced-banglabert
554749	None	advanced-banglabert
102106	Political Hate	advanced-banglabert
687707	Abusive	advanced-banglabert
782993	None	advanced-banglabert
694802	Abusive	advanced-banglabert
140095	None	advanced-banglabert
449706	None	advanced-banglabert
103008	None	advanced-banglabert
268505	Political Hate	advanced-banglabert
677768	Abusive	advanced-banglabert
399395	Abusive	advanced-banglabert
934704	None	advanced-banglabert
183078	Political Hate	advanced-banglabert
472268	None	advanced-banglabert
140804	Political Hate	advanced-banglabert
266462	Abusive	advanced-banglabert
4502	Abusive	advanced-banglabert
601389	Political Hate	advanced-banglabert
51708	None	advanced-banglabert
451288	None	advanced-banglabert
723131	Political Hate	advanced-banglabert
514786	None	advanced-banglabert
301007	None	advanced-banglabert
229205	None	advanced-banglabert
524989	None	advanced-banglabert
824458	Profane	advanced-banglabert
522751	Abusive	advanced-banglabert
829398	Abusive	advanced-banglabert
442481	None	advanced-banglabert
86918	Political Hate	advanced-banglabert
760133	Abusive	advanced-banglabert
22336	None	advanced-banglabert
110130	None	advanced-banglabert
794326	Abusive	advanced-banglabert
184205	Political Hate	advanced-banglabert
501326	None	advanced-banglabert
305515	None	advanced-banglabert
453214	None	advanced-banglabert
780977	None	advanced-banglabert
197116	Abusive	advanced-banglabert
709765	None	advanced-banglabert
660740	Profane	advanced-banglabert
751452	Profane	advanced-banglabert
776616	None	advanced-banglabert
594957	None	advanced-banglabert
758653	Abusive	advanced-banglabert
467601	Abusive	advanced-banglabert
853875	Abusive	advanced-banglabert
734436	Political Hate	advanced-banglabert
432795	None	advanced-banglabert
176963	None	advanced-banglabert
693454	None	advanced-banglabert
431121	None	advanced-banglabert
603293	Political Hate	advanced-banglabert
204163	Profane	advanced-banglabert
404753	None	advanced-banglabert
350340	None	advanced-banglabert
101669	Profane	advanced-banglabert
693172	Sexism	advanced-banglabert
881339	Profane	advanced-banglabert
234873	Abusive	advanced-banglabert
463879	Abusive	advanced-banglabert
391778	None	advanced-banglabert
696795	None	advanced-banglabert
392525	Political Hate	advanced-banglabert
437546	None	advanced-banglabert
230845	Profane	advanced-banglabert
759262	Political Hate	advanced-banglabert
790411	Political Hate	advanced-banglabert
300211	Profane	advanced-banglabert
429825	None	advanced-banglabert
241815	None	advanced-banglabert
587877	None	advanced-banglabert
417035	None	advanced-banglabert
329867	Abusive	advanced-banglabert
858636	None	advanced-banglabert
817662	None	advanced-banglabert
36995	Abusive	advanced-banglabert
540133	Abusive	advanced-banglabert
178133	None	advanced-banglabert
939084	None	advanced-banglabert
220070	Political Hate	advanced-banglabert
810990	Political Hate	advanced-banglabert
564915	None	advanced-banglabert
896030	Abusive	advanced-banglabert
803000	None	advanced-banglabert
434425	Political Hate	advanced-banglabert
484732	None	advanced-banglabert
928724	Abusive	advanced-banglabert
188109	None	advanced-banglabert
885876	None	advanced-banglabert
